"","player1","player2","kills","deaths","win.rate"
"664",1022,1021,6,0,0.695449089703642
"665",1024,1023,0,6,0.268407992105419
"666",1026,1025,4,0,0.645604033971766
"667",1027,1023,1,7,0.295688805952702
"668",1032,1031,1,3,0.395715728907418
"669",1033,1032,4,0,0.645604033971766
"670",1040,1039,24,47,0.346385568665636
"671",1042,1001,0,20,0.133539294605106
"672",1043,1018,12,0,0.785873370398215
"673",1045,1028,21,0,0.851878483928806
"674",1044,1018,6,1,0.647895433326704
"675",1050,1035,4,35,0.162255572616086
"676",1052,1001,19,12,0.577792881543813
"677",1050,1001,4,17,0.263712526667321
"678",1050,1048,5,10,0.376214414999853
"679",1052,1048,4,0,0.645604033971766
"680",1053,1052,3,6,0.394091609289275
"681",1055,1054,7,0,0.715467261367183
"682",1055,1001,0,6,0.268407992105419
"683",1053,1035,8,5,0.55505731026512
"684",1056,1023,0,5,0.289286872485196
"685",1058,1033,6,2,0.606486437372257
"686",1060,1059,2,10,0.28507320725701
"687",1062,1059,1,6,0.315628202426355
"688",1066,1063,4,0,0.645604033971766
"689",1067,1059,14,4,0.678386751399818
"690",1056,1044,1,3,0.395715728907418
"691",1068,1058,0,4,0.313692288112888
"692",1059,1052,15,51,0.249228297140765
"693",1062,1052,1,6,0.315628202426355
"694",1060,1044,2,4,0.408996006843572
"695",1059,1050,12,6,0.600852092047757
"696",1052,1050,4,4,0.481248948733334
"697",1058,1050,3,1,0.561688714831821
"698",1059,1058,1,6,0.315628202426355
"699",1067,1052,2,5,0.381351990200008
"700",1058,1052,8,4,0.583328249032782
"701",1067,1050,5,5,0.48230845109725
"702",1058,1004,7,0,0.715467261367183
"703",1050,1042,37,14,0.685756139592929
"704",1059,1042,26,3,0.800774136579038
"705",1069,1058,0,5,0.289286872485196
"706",1069,1004,0,10,0.208290878346486
"707",1069,1046,0,7,0.250342156036046
"708",1059,1004,14,27,0.357077532260234
"709",1069,1029,0,8,0.23455634126196
"710",1069,1050,0,7,0.250342156036046
"711",1073,1050,4,4,0.481248948733334
"712",1077,1076,6,5,0.509053624587438
"713",1060,1004,4,6,0.427001891407959
"714",1069,1044,1,3,0.395715728907418
"715",1076,1004,2,4,0.408996006843572
"716",1053,1008,7,4,0.561755719498768
"717",1060,1029,0,6,0.268407992105419
"718",1086,1060,2,3,0.440973718120876
"719",1087,1069,7,0,0.715467261367183
"720",1060,1042,5,11,0.360369868850835
"721",1079,1060,2,2,0.478396034182463
"722",1086,1063,4,2,0.551365965377956
"723",1079,1042,4,2,0.551365965377956
"724",1079,1006,7,2,0.629273946458623
"725",1042,1014,1,3,0.395715728907418
"726",1044,1042,3,2,0.517609582517305
"727",1055,1053,1,3,0.395715728907418
"728",1014,1004,8,17,0.351203548574061
"729",1055,1004,3,2,0.517609582517305
"730",1008,1002,2,6,0.357214643133138
"731",1053,1039,8,11,0.430147313916779
"732",1039,1008,17,7,0.643417529336986
"733",1008,1008,0,4,0.313692288112888
"734",1055,1014,5,13,0.332378382763766
"735",1053,1025,6,0,0.695449089703642
"736",1087,1053,6,2,0.606486437372257
"737",1007,1002,0,4,0.313692288112888
"738",1087,1002,1,3,0.395715728907418
"739",1023,1018,7,9,0.443117157173581
"740",1099,1029,3,3,0.47997319335578
"741",1100,1052,4,5,0.452500289558166
"742",1082,1035,0,8,0.23455634126196
"743",1052,1035,12,7,0.578228628723123
"744",1082,1050,2,4,0.408996006843572
"745",1101,1053,3,2,0.517609582517305
"746",1053,1037,2,2,0.478396034182463
"747",1103,1037,0,12,0.187317440126488
"748",1035,1001,1,4,0.364848450093357
"749",1101,1001,2,3,0.440973718120876
"750",1057,1052,0,4,0.313692288112888
"751",1087,1001,4,1,0.594745455110291
"752",1087,1052,3,11,0.303631750804506
"753",1059,1001,5,3,0.543717402558259
"754",1044,1035,2,3,0.440973718120876
"755",1107,1106,0,4,0.313692288112888
"756",1107,1067,1,14,0.205048401004575
"757",1100,1035,2,3,0.440973718120876
"758",1109,1059,4,0,0.645604033971766
"759",1040,1001,19,12,0.577792881543813
"760",1052,1040,7,12,0.393329493374875
"761",1035,1018,6,1,0.647895433326704
"762",1052,1018,11,3,0.666539895102658
"763",1111,1052,13,5,0.639569165506638
"764",1109,1040,3,8,0.352119172062986
"765",1111,1040,7,9,0.443117157173581
"766",1111,1035,10,7,0.544972276647656
"767",1109,1048,5,1,0.623180079717238
"768",1109,1052,16,15,0.500755336227792
"769",1109,1067,10,10,0.485786009743109
"770",1060,1028,4,1,0.594745455110291
"771",1067,1028,5,1,0.623180079717238
"772",1109,1028,4,1,0.594745455110291
"773",1028,1014,0,12,0.187317440126488
"774",1067,1053,1,9,0.262525768755985
"775",1109,1053,3,7,0.371922787178545
"776",1113,1059,1,6,0.315628202426355
"777",1091,1059,2,3,0.440973718120876
"778",1039,1006,65,26,0.689931095499494
"779",1107,1069,0,28,0.103754887091391
"780",1058,1006,7,1,0.669574508888989
"781",1074,1006,6,0,0.695449089703642
"782",1116,1045,4,6,0.427001891407959
"783",1074,1008,5,2,0.58072378364636
"784",1069,1053,1,3,0.395715728907418
"785",1067,1006,10,6,0.568058429342999
"786",1008,1006,53,83,0.389711610648309
"787",1058,1008,4,0,0.645604033971766
"788",1067,1029,2,5,0.381351990200008
"789",1065,1052,4,3,0.513915526306462
"790",1065,1004,2,2,0.478396034182463
"791",1073,1004,2,2,0.478396034182463
"792",1044,1008,4,0,0.645604033971766
"793",1055,1044,1,9,0.262525768755985
"794",1112,1003,2,2,0.478396034182463
"795",1121,1054,4,0,0.645604033971766
"796",1044,1003,7,4,0.561755719498768
"797",1108,1042,0,4,0.313692288112888
"798",1122,1003,3,1,0.561688714831821
"799",1055,1003,7,13,0.379134297098003
"800",1029,1003,4,1,0.594745455110291
"801",1039,1003,9,5,0.574980112578109
"802",1124,1006,4,15,0.283408987584411
"803",1006,1006,0,4,0.313692288112888
"804",1073,1003,0,4,0.313692288112888
"805",1128,1015,4,0,0.645604033971766
"806",1042,1023,2,5,0.381351990200008
"807",1052,1045,2,2,0.478396034182463
"808",1052,1028,5,0,0.672407510517559
"809",1110,1018,5,7,0.433401106201764
"810",1045,1014,9,2,0.667766735671918
"811",1043,1035,2,2,0.478396034182463
"812",1101,1035,3,1,0.561688714831821
"813",1101,1043,2,5,0.381351990200008
"814",1052,1043,7,6,0.507386347660473
"815",1112,1043,0,4,0.313692288112888
"816",1130,1014,4,1,0.594745455110291
"817",1060,1014,5,26,0.220903089998478
"818",1091,1014,1,6,0.315628202426355
"819",1091,1055,4,1,0.594745455110291
"820",1113,1071,1,5,0.338455483826052
"821",1130,1044,5,0,0.672407510517559
"822",1132,1043,0,7,0.250342156036046
"823",1059,1055,12,4,0.651907539637368
"824",1074,1055,5,1,0.623180079717238
"825",1058,1055,19,3,0.754679218287754
"826",1060,1058,0,8,0.23455634126196
"827",1065,1055,6,4,0.537836125411821
"828",1077,1014,0,8,0.23455634126196
"829",1077,1058,2,2,0.478396034182463
"830",1058,1043,5,1,0.623180079717238
"831",1091,1043,0,5,0.289286872485196
"832",1055,1043,2,17,0.21065831742473
"833",1077,1003,3,1,0.561688714831821
"834",1043,1003,7,2,0.629273946458623
"835",1039,1002,0,5,0.289286872485196
"836",1136,1135,6,2,0.606486437372257
"837",1137,1106,2,2,0.478396034182463
"838",1067,1008,2,6,0.357214643133138
"839",1124,1008,1,10,0.248587607211683
"840",1026,1018,12,0,0.785873370398215
"841",1145,1008,0,5,0.289286872485196
"842",1145,1109,0,6,0.268407992105419
"843",1109,1039,1,5,0.338455483826052
"844",1039,1035,4,0,0.645604033971766
"845",1039,1018,7,2,0.629273946458623
"846",1018,1008,5,8,0.41249616485111
"847",1043,1008,9,3,0.633652594676706
"848",1148,1044,1,4,0.364848450093357
"849",1147,1044,2,3,0.440973718120876
"850",1149,1101,4,1,0.594745455110291
"851",1135,1044,2,2,0.478396034182463
"852",1109,1038,1,10,0.248587607211683
"853",1149,1067,6,6,0.483206592056743
"854",1109,1055,7,0,0.715467261367183
"855",1065,1006,4,1,0.594745455110291
"856",1064,1055,4,2,0.551365965377956
"857",1058,1053,5,1,0.623180079717238
"858",1060,1053,2,6,0.357214643133138
"859",1076,1014,1,4,0.364848450093357
"860",1121,1071,2,3,0.440973718120876
"861",1052,1014,4,2,0.551365965377956
"862",1121,1029,0,9,0.220644281922746
"863",1040,1040,0,7,0.250342156036046
"864",1065,1059,6,4,0.537836125411821
"865",1121,1032,2,6,0.357214643133138
"866",1052,1029,4,1,0.594745455110291
"867",1109,1069,3,1,0.561688714831821
"868",1043,1039,9,9,0.485253609247813
"869",1043,1040,8,0,0.733019503581283
"870",1158,1039,2,3,0.440973718120876
"871",1158,1079,2,3,0.440973718120876
"872",1122,1079,8,1,0.688743223084261
"873",1039,1029,5,1,0.623180079717238
"874",1006,1003,7,19,0.311668900389749
"875",1008,1003,8,15,0.374083315624604
"876",1159,1039,1,7,0.295688805952702
"877",1136,1003,16,3,0.727682169349377
"878",1136,1018,20,7,0.673690276489457
"879",1018,1003,4,4,0.481248948733334
"880",1072,1003,4,0,0.645604033971766
"881",1136,1039,3,2,0.517609582517305
"882",1136,1006,6,0,0.695449089703642
"883",1162,1161,0,4,0.313692288112888
"884",1163,1161,0,4,0.313692288112888
"885",1137,1055,6,1,0.647895433326704
"886",1166,1019,0,4,0.313692288112888
"887",1055,1037,5,5,0.48230845109725
"888",1145,1089,0,4,0.313692288112888
"889",1111,1100,6,0,0.695449089703642
"890",1111,1109,7,0,0.715467261367183
"891",1169,1154,3,1,0.561688714831821
"892",1168,1004,1,5,0.338455483826052
"893",1168,1043,0,4,0.313692288112888
"894",1146,1122,0,4,0.313692288112888
"895",1035,1004,4,7,0.404230324643543
"896",1169,1055,4,0,0.645604033971766
"897",1038,1003,4,3,0.513915526306462
"898",1040,1003,4,2,0.551365965377956
"899",1136,1004,2,2,0.478396034182463
"900",1136,1008,4,0,0.645604033971766
"901",1136,1043,4,3,0.513915526306462
"902",1018,1018,0,4,0.313692288112888
"903",1175,1004,1,8,0.278121278278241
"904",1176,1004,4,12,0.319173179009392
"905",1176,1002,1,5,0.338455483826052
"906",1175,1002,0,4,0.313692288112888
"907",1052,1002,6,6,0.483206592056743
"908",1052,1004,19,17,0.511365046079585
"909",1176,1052,1,3,0.395715728907418
"910",1053,1043,0,10,0.208290878346486
"911",1089,1043,2,3,0.440973718120876
"912",1052,1003,2,2,0.478396034182463
"913",1089,1003,2,2,0.478396034182463
"914",1003,1002,1,4,0.364848450093357
"915",1125,1003,5,4,0.511166902519275
"916",1003,1001,2,2,0.478396034182463
"917",1004,1001,2,2,0.478396034182463
"918",1042,1003,2,5,0.381351990200008
"919",1050,1003,6,2,0.606486437372257
"920",1140,1035,1,4,0.364848450093357
"921",1140,1029,1,3,0.395715728907418
"922",1035,1029,4,0,0.645604033971766
"923",1111,1002,0,5,0.289286872485196
"924",1111,1050,5,2,0.58072378364636
"925",1060,1050,6,8,0.438681769139941
"926",1179,1050,3,15,0.256545303869408
"927",1067,1060,1,3,0.395715728907418
"928",1111,1043,2,6,0.357214643133138
"929",1067,1018,3,1,0.561688714831821
"930",1111,1091,13,2,0.72491882063849
"931",1050,1043,1,7,0.295688805952702
"932",1111,1067,5,2,0.58072378364636
"933",1111,1078,0,5,0.289286872485196
"934",1111,1060,14,11,0.532353264864439
"935",1180,1109,0,8,0.23455634126196
"936",1180,1002,0,6,0.268407992105419
"937",1112,1053,0,4,0.313692288112888
"938",1180,1004,2,7,0.335955297576385
"939",1182,1111,3,3,0.47997319335578
"940",1180,1052,1,4,0.364848450093357
"941",1079,1059,4,4,0.481248948733334
"942",1059,1002,0,7,0.250342156036046
"943",1180,1149,1,6,0.315628202426355
"944",1132,1059,0,6,0.268407992105419
"945",1079,1040,0,4,0.313692288112888
"946",1180,1059,1,3,0.395715728907418
"947",1137,1003,4,0,0.645604033971766
"948",1187,1072,1,4,0.364848450093357
"949",1072,1039,2,3,0.440973718120876
"950",1187,1055,2,9,0.30022834620043
"951",1188,1039,0,4,0.313692288112888
"952",1168,1037,7,9,0.443117157173581
"953",1168,1168,0,9,0.220644281922746
"954",1188,1018,2,2,0.478396034182463
"955",1146,1052,1,3,0.395715728907418
"956",1164,1162,7,2,0.629273946458623
"957",1194,1052,3,5,0.419077658952381
"958",1035,1006,11,2,0.699028372395309
"959",1050,1045,3,6,0.394091609289275
"960",1116,1035,3,5,0.419077658952381
"961",1197,1122,4,4,0.481248948733334
"962",1169,1052,0,4,0.313692288112888
"963",1194,1168,5,3,0.543717402558259
"964",1168,1060,2,2,0.478396034182463
"965",1168,1028,4,1,0.594745455110291
"966",1168,1055,1,3,0.395715728907418
"967",1060,1055,8,5,0.55505731026512
"968",1109,1045,2,3,0.440973718120876
"969",1200,1197,11,12,0.470385693640399
"970",1200,1053,6,0,0.695449089703642
"971",1200,1014,4,3,0.513915526306462
"972",1201,1200,5,1,0.623180079717238
"973",1188,1014,0,5,0.289286872485196
"974",1087,1006,11,13,0.455513648469298
"975",1040,1006,8,2,0.649572100300113
"976",1200,1048,4,0,0.645604033971766
"977",1200,1040,3,1,0.561688714831821
"978",1200,1042,10,1,0.721110052035787
"979",1200,1102,5,1,0.623180079717238
"980",1043,1029,14,2,0.736264108670423
"981",1200,1059,11,7,0.562229441683335
"982",1200,1050,11,3,0.666539895102658
"983",1176,1014,1,4,0.364848450093357
"984",1200,1176,2,2,0.478396034182463
"985",1200,1091,4,0,0.645604033971766
"986",1109,1091,6,1,0.647895433326704
"987",1091,1050,1,10,0.248587607211683
"988",1059,1014,4,3,0.513915526306462
"989",1091,1052,1,5,0.338455483826052
"990",1136,1052,6,6,0.483206592056743
"991",1136,1059,13,3,0.694016234457445
"992",1200,1004,3,1,0.561688714831821
"993",1200,1052,3,6,0.394091609289275
"994",1156,1136,0,4,0.313692288112888
"995",1200,1084,5,0,0.672407510517559
"996",1116,1014,3,9,0.334320756026152
"997",1200,1028,4,0,0.645604033971766
"998",1214,1116,2,3,0.440973718120876
"999",1164,1014,1,9,0.262525768755985
"1000",1164,1004,1,4,0.364848450093357
"1001",1116,1091,2,3,0.440973718120876
"1002",1116,1004,0,6,0.268407992105419
"1003",1213,1052,2,3,0.440973718120876
"1004",1052,1008,17,10,0.587420798558756
"1005",1179,1052,1,3,0.395715728907418
"1006",1172,1014,0,4,0.313692288112888
"1007",1189,1014,0,4,0.313692288112888
"1008",1218,1014,0,6,0.268407992105419
"1009",1217,1187,0,6,0.268407992105419
"1010",1217,1014,0,10,0.208290878346486
"1011",1219,1116,2,5,0.381351990200008
"1012",1217,1179,0,5,0.289286872485196
"1013",1217,1050,0,6,0.268407992105419
"1014",1045,1001,6,2,0.606486437372257
"1015",1224,1045,0,4,0.313692288112888
"1016",1217,1039,1,4,0.364848450093357
"1017",1224,1217,7,0,0.715467261367183
"1018",1225,1019,2,3,0.440973718120876
"1019",1164,1055,2,4,0.408996006843572
"1020",1164,1002,1,5,0.338455483826052
"1021",1217,1055,0,4,0.313692288112888
"1022",1224,1014,6,1,0.647895433326704
"1023",1224,1057,4,1,0.594745455110291
"1024",1087,1039,1,3,0.395715728907418
"1025",1227,1002,0,6,0.268407992105419
"1026",1124,1039,1,3,0.395715728907418
"1027",1227,1014,0,5,0.289286872485196
"1028",1018,1006,9,7,0.526303411490992
"1029",1065,1008,4,2,0.551365965377956
"1030",1230,1074,1,3,0.395715728907418
"1031",1224,1006,6,0,0.695449089703642
"1032",1159,1014,1,4,0.364848450093357
"1033",1224,1168,9,0,0.748534411681127
"1034",1231,1168,0,11,0.197247968383754
"1035",1168,1159,4,7,0.404230324643543
"1036",1168,1014,3,6,0.394091609289275
"1037",1231,1159,0,5,0.289286872485196
"1038",1227,1168,0,5,0.289286872485196
"1039",1159,1102,10,0,0.76234683912645
"1040",1190,1159,0,4,0.313692288112888
"1041",1211,1190,2,3,0.440973718120876
"1042",1214,1043,4,4,0.481248948733334
"1043",1233,1043,0,4,0.313692288112888
"1044",1116,1043,0,4,0.313692288112888
"1045",1200,1029,5,0,0.672407510517559
"1046",1200,1043,6,12,0.370456429083047
"1047",1200,1146,4,0,0.645604033971766
"1048",1234,1200,4,8,0.383769234688249
"1049",1200,1132,9,0,0.748534411681127
"1050",1214,1050,3,1,0.561688714831821
"1051",1214,1109,4,1,0.594745455110291
"1052",1194,1109,2,3,0.440973718120876
"1053",1201,1050,3,1,0.561688714831821
"1054",1214,1194,3,2,0.517609582517305
"1055",1214,1065,2,3,0.440973718120876
"1056",1224,1091,3,2,0.517609582517305
"1057",1224,1116,18,6,0.674932131950535
"1058",1201,1091,4,0,0.645604033971766
"1059",1201,1186,4,0,0.645604033971766
"1060",1091,1065,0,5,0.289286872485196
"1061",1187,1168,3,1,0.561688714831821
"1062",1176,1175,9,2,0.667766735671918
"1063",1224,1176,3,3,0.47997319335578
"1064",1224,1069,7,0,0.715467261367183
"1065",1214,1014,0,5,0.289286872485196
"1066",1069,1014,1,11,0.236055745992241
"1067",1132,1087,0,4,0.313692288112888
"1068",1245,1014,5,3,0.543717402558259
"1069",1245,1224,2,2,0.478396034182463
"1070",1179,1014,0,29,0.100940765685866
"1071",1248,1014,0,6,0.268407992105419
"1072",1179,1004,3,1,0.561688714831821
"1073",1200,1149,1,3,0.395715728907418
"1074",1043,1004,14,4,0.678386751399818
"1075",1201,1004,4,0,0.645604033971766
"1076",1201,1053,7,2,0.629273946458623
"1077",1201,1014,16,16,0.48809470768337
"1078",1060,1043,0,4,0.313692288112888
"1079",1040,1033,3,3,0.47997319335578
"1080",1087,1043,2,5,0.381351990200008
"1081",1116,1042,3,1,0.561688714831821
"1082",1079,1004,3,2,0.517609582517305
"1083",1180,1087,2,2,0.478396034182463
"1084",1087,1059,4,3,0.513915526306462
"1085",1087,1004,12,7,0.578228628723123
"1086",1059,1057,7,0,0.715467261367183
"1087",1043,1014,3,2,0.517609582517305
"1088",1069,1043,0,12,0.187317440126488
"1089",1076,1043,5,7,0.433401106201764
"1090",1080,1043,0,6,0.268407992105419
"1091",1069,1003,0,4,0.313692288112888
"1092",1077,1043,2,16,0.218817028142062
"1093",1076,1003,4,2,0.551365965377956
"1094",1191,1004,0,5,0.289286872485196
"1095",1253,1191,4,2,0.551365965377956
"1096",1254,1191,4,0,0.645604033971766
"1097",1130,1043,1,5,0.338455483826052
"1098",1043,1023,3,1,0.561688714831821
"1099",1255,1014,0,4,0.313692288112888
"1100",1130,1018,3,3,0.47997319335578
"1101",1130,1040,4,9,0.365283179693507
"1102",1112,1014,0,5,0.289286872485196
"1103",1256,1040,5,3,0.543717402558259
"1104",1256,1043,3,2,0.517609582517305
"1105",1257,1043,0,4,0.313692288112888
"1106",1257,1201,0,5,0.289286872485196
"1107",1050,1014,1,4,0.364848450093357
"1108",1257,1257,0,5,0.289286872485196
"1109",1257,1014,0,10,0.208290878346486
"1110",1257,1200,0,6,0.268407992105419
"1111",1059,1043,6,13,0.356596783844717
"1112",1132,1014,0,6,0.268407992105419
"1113",1140,1014,1,9,0.262525768755985
"1114",1200,1069,4,1,0.594745455110291
"1115",1009,1004,4,1,0.594745455110291
"1116",1043,1009,1,3,0.395715728907418
"1117",1087,1065,4,2,0.551365965377956
"1118",1059,1053,3,3,0.47997319335578
"1119",1132,1058,0,6,0.268407992105419
"1120",1200,1008,5,1,0.623180079717238
"1121",1132,1008,0,6,0.268407992105419
"1122",1086,1043,1,3,0.395715728907418
"1123",1086,1033,3,1,0.561688714831821
"1124",1045,1033,4,0,0.645604033971766
"1125",1257,1039,1,6,0.315628202426355
"1126",1140,1039,2,3,0.440973718120876
"1127",1243,1140,4,1,0.594745455110291
"1128",1264,1263,0,7,0.250342156036046
"1129",1261,1259,3,1,0.561688714831821
"1130",1139,1003,2,2,0.478396034182463
"1131",1087,1003,2,2,0.478396034182463
"1132",1265,1224,6,8,0.438681769139941
"1133",1224,1008,7,3,0.593587047799441
"1134",1224,1003,6,0,0.695449089703642
"1135",1191,1002,0,5,0.289286872485196
"1136",1019,1002,0,7,0.250342156036046
"1137",1191,1014,0,4,0.313692288112888
"1138",1266,1168,5,0,0.672407510517559
"1139",1266,1253,4,0,0.645604033971766
"1140",1168,1033,1,9,0.262525768755985
"1141",1243,1168,3,6,0.394091609289275
"1142",1168,1035,0,5,0.289286872485196
"1143",1243,1082,3,1,0.561688714831821
"1144",1037,1035,4,4,0.481248948733334
"1145",1168,1082,4,1,0.594745455110291
"1146",1269,1037,0,5,0.289286872485196
"1147",1040,1037,2,2,0.478396034182463
"1148",1045,1002,0,4,0.313692288112888
"1149",1052,1039,8,9,0.465009695468498
"1150",1256,1052,11,3,0.666539895102658
"1151",1256,1039,4,5,0.452500289558166
"1152",1067,1002,1,4,0.364848450093357
"1153",1201,1067,11,0,0.774722158387559
"1154",1201,1028,4,0,0.645604033971766
"1155",1111,1039,9,13,0.419812289438085
"1156",1270,1052,1,3,0.395715728907418
"1157",1224,1052,3,10,0.318237206126672
"1158",1224,1060,13,5,0.639569165506638
"1159",1077,1052,5,9,0.393519120804333
"1160",1257,1059,1,8,0.278121278278241
"1161",1069,1059,0,11,0.197247968383754
"1162",1244,1040,4,1,0.594745455110291
"1163",1257,1058,0,6,0.268407992105419
"1164",1275,1052,1,4,0.364848450093357
"1165",1257,1179,0,7,0.250342156036046
"1166",1166,1002,1,27,0.130680421248421
"1167",1087,1076,6,3,0.570088727958672
"1168",1140,1087,1,9,0.262525768755985
"1169",1274,1224,1,6,0.315628202426355
"1170",1086,1002,0,5,0.289286872485196
"1171",1136,1087,12,1,0.74738565243015
"1172",1277,1018,4,1,0.594745455110291
"1173",1277,1168,13,4,0.665669851875668
"1174",1276,1168,2,4,0.408996006843572
"1175",1278,1168,4,4,0.481248948733334
"1176",1278,1276,9,1,0.705812959700382
"1177",1280,1168,0,5,0.289286872485196
"1178",1146,1140,1,4,0.364848450093357
"1179",1140,1102,4,0,0.645604033971766
"1180",1140,1040,1,3,0.395715728907418
"1181",1040,1035,10,3,0.650867612658197
"1182",1082,1014,1,5,0.338455483826052
"1183",1109,1050,5,2,0.58072378364636
"1184",1061,1028,5,1,0.623180079717238
"1185",1257,1130,0,6,0.268407992105419
"1186",1224,1059,3,2,0.517609582517305
"1187",1257,1042,2,4,0.408996006843572
"1188",1275,1224,1,3,0.395715728907418
"1189",1116,1008,2,2,0.478396034182463
"1190",1224,1001,0,6,0.268407992105419
"1191",1243,1055,8,7,0.506043219611214
"1192",1275,1201,1,3,0.395715728907418
"1193",1201,1055,3,2,0.517609582517305
"1194",1285,1014,0,9,0.220644281922746
"1195",1224,1086,4,3,0.513915526306462
"1196",1285,1224,0,6,0.268407992105419
"1197",1287,1168,10,1,0.721110052035787
"1198",1288,1168,2,2,0.478396034182463
"1199",1283,1100,3,3,0.47997319335578
"1200",1102,1037,0,5,0.289286872485196
"1201",1102,1082,0,9,0.220644281922746
"1202",1168,1102,4,0,0.645604033971766
"1203",1168,1100,1,5,0.338455483826052
"1204",1130,1023,6,3,0.570088727958672
"1205",1159,1023,9,2,0.667766735671918
"1206",1159,1082,5,0,0.672407510517559
"1207",1285,1275,1,9,0.262525768755985
"1208",1285,1050,1,5,0.338455483826052
"1209",1285,1243,0,5,0.289286872485196
"1210",1243,1116,1,4,0.364848450093357
"1211",1285,1053,0,4,0.313692288112888
"1212",1224,1023,4,2,0.551365965377956
"1213",1052,1023,3,2,0.517609582517305
"1214",1180,1040,1,3,0.395715728907418
"1215",1107,1053,0,6,0.268407992105419
"1216",1201,1107,5,0,0.672407510517559
"1217",1275,1271,5,0,0.672407510517559
"1218",1275,1043,1,4,0.364848450093357
"1219",1244,1043,1,5,0.338455483826052
"1220",1297,1014,1,4,0.364848450093357
"1221",1299,1224,0,4,0.313692288112888
"1222",1297,1224,1,4,0.364848450093357
"1223",1224,1159,3,5,0.419077658952381
"1224",1224,1018,8,1,0.688743223084261
"1225",1291,1014,1,7,0.295688805952702
"1226",1291,1224,0,4,0.313692288112888
"1227",1302,1190,3,1,0.561688714831821
"1228",1304,1168,13,28,0.336817284871788
"1229",1044,1023,4,2,0.551365965377956
"1230",1087,1037,2,2,0.478396034182463
"1231",1300,1091,4,0,0.645604033971766
"1232",1304,1035,3,14,0.266891447475427
"1233",1304,1050,2,6,0.357214643133138
"1234",1306,1241,0,9,0.220644281922746
"1235",1299,1241,1,7,0.295688805952702
"1236",1304,1241,0,5,0.289286872485196
"1237",1201,1116,6,4,0.537836125411821
"1238",1306,1014,0,12,0.187317440126488
"1239",1241,1043,5,1,0.623180079717238
"1240",1306,1018,2,16,0.218817028142062
"1241",1285,1018,2,14,0.237190739633156
"1242",1304,1018,1,3,0.395715728907418
"1243",1271,1018,0,4,0.313692288112888
"1244",1299,1018,6,13,0.356596783844717
"1245",1243,1241,0,4,0.313692288112888
"1246",1052,1032,4,0,0.645604033971766
"1247",1299,1082,0,4,0.313692288112888
"1248",1082,1065,3,3,0.47997319335578
"1249",1301,1299,1,3,0.395715728907418
"1250",1285,1032,0,12,0.187317440126488
"1251",1271,1032,1,6,0.315628202426355
"1252",1091,1001,0,10,0.208290878346486
"1253",1299,1285,2,2,0.478396034182463
"1254",1060,1018,3,2,0.517609582517305
"1255",1300,1059,2,2,0.478396034182463
"1256",1299,1003,1,6,0.315628202426355
"1257",1168,1003,2,3,0.440973718120876
"1258",1289,1018,0,12,0.187317440126488
"1259",1308,1001,2,2,0.478396034182463
"1260",1308,1136,2,10,0.28507320725701
"1261",1299,1136,0,24,0.116777629893421
"1262",1304,1136,0,4,0.313692288112888
"1263",1304,1003,2,3,0.440973718120876
"1264",1168,1052,0,6,0.268407992105419
"1265",1304,1052,0,10,0.208290878346486
"1266",1224,1035,6,4,0.537836125411821
"1267",1201,1168,9,0,0.748534411681127
"1268",1291,1168,2,2,0.478396034182463
"1269",1224,1100,4,4,0.481248948733334
"1270",1169,1111,1,3,0.395715728907418
"1271",1243,1111,2,5,0.381351990200008
"1272",1144,1050,1,3,0.395715728907418
"1273",1224,1050,6,6,0.483206592056743
"1274",1241,1179,12,0,0.785873370398215
"1275",1314,1136,0,4,0.313692288112888
"1276",1168,1136,2,16,0.218817028142062
"1277",1149,1059,4,1,0.594745455110291
"1278",1314,1256,2,6,0.357214643133138
"1279",1149,1028,11,0,0.774722158387559
"1280",1317,1136,0,7,0.250342156036046
"1281",1109,1003,4,4,0.481248948733334
"1282",1149,1003,4,2,0.551365965377956
"1283",1304,1149,0,4,0.313692288112888
"1284",1052,1006,2,2,0.478396034182463
"1285",1130,1003,0,4,0.313692288112888
"1286",1285,1003,3,2,0.517609582517305
"1287",1135,1089,4,1,0.594745455110291
"1288",1135,1050,2,2,0.478396034182463
"1289",1241,1039,2,4,0.408996006843572
"1290",1321,1018,0,10,0.208290878346486
"1291",1316,1285,2,3,0.440973718120876
"1292",1215,1135,7,9,0.443117157173581
"1293",1144,1014,0,5,0.289286872485196
"1294",1168,1137,1,3,0.395715728907418
"1295",1329,1304,4,0,0.645604033971766
"1296",1304,1072,0,5,0.289286872485196
"1297",1304,1111,1,3,0.395715728907418
"1298",1201,1111,1,3,0.395715728907418
"1299",1111,1028,6,0,0.695449089703642
"1300",1319,1003,2,3,0.440973718120876
"1301",1125,1052,3,2,0.517609582517305
"1302",1183,1135,6,2,0.606486437372257
"1303",1256,1072,4,0,0.645604033971766
"1304",1224,1136,1,4,0.364848450093357
"1305",1136,1091,4,0,0.645604033971766
"1306",1340,1014,1,9,0.262525768755985
"1307",1340,1006,0,5,0.289286872485196
"1308",1340,1019,1,4,0.364848450093357
"1309",1341,1019,0,4,0.313692288112888
"1310",1078,1062,5,0,0.672407510517559
"1311",1072,1006,2,2,0.478396034182463
"1312",1178,1006,1,6,0.315628202426355
"1313",1178,1008,3,2,0.517609582517305
